RCD,Symbol,HGNC_ID,ENSG_stable,Dependence,Evidence,Test_organism,Pathway,Confidence,Experiments,Caution,UniProtAC,PMID,Remark,Last_update,Data_source,Gene_type,Category
Ferroptosis,CCT3,HGNC:1616,ENSG00000163468,_NA_,"In addition, CCT3 knockdown could induce ferroptosis in vitro and in vivo.","Human, mice",CCT3 :-: Ferroptosis,Validated,2,_NA_,P49368,39478031,_NA_,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,EFNA4,HGNC:3224,ENSG00000243364,_NA_,EFNA4-enhanced deubiquitination of SLC7A11 inhibits ferroptosis in hepatocellular carcinoma.,"Human, mice","EFNA4 :+: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,1,_NA_,P52798,39656358,_NA_,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,GAS5,HGNC:16355,ENSG00000234741,_NA_,GAS5 promoted the reprogramming of glucose metabolism and inhibited ferroptosis in EPCs.,Human,GAS5 :-: Ferroptosis,Validated,1,_NA_,_NA_,39380269,_NA_,2025-06-26,FerrDb team,"RNA, long non-coding",suppressor
Ferroptosis,TPT1-AS1,HGNC:43686,ENSG00000170919,_NA_,"Additionally, TPT1-AS1 inhibited erastin-induced ferroptosis, and in vivo experiments confirmed its oncogenic impact on tumor development.",Human,TPT1-AS1 :-: Ferroptosis,Validated,1,_NA_,_NA_,39141012,_NA_,2025-06-26,FerrDb team,"RNA, long non-coding",suppressor
Ferroptosis,IQANK1,HGNC:49576,ENSG00000203499,_NA_,CDO1 knockdown or FAM83H-AS1 overexpression promoted EC tumor growth in vivo by inhibiting ferroptosis,"Human, mice","FAM83H-AS1 :-: CDO1, CDO1 :+: Ferroptosis",Validated,1,_NA_,A8MXQ7,39159808,FAM83H-AS1 in article,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,HSPE1,HGNC:5269,ENSG00000115541,_NA_,"Suppression of HSPE1 led to an increase in lipid peroxidation, a response that was mitigated by the ferroptosis inhibitor, suggesting that HSPE1 reduction triggered cellular ferroptosis.",Human,"HSPE1 :+: GPX4, GPX4 :-: Ferroptosis",Validated,1,_NA_,P61604,39688244,_NA_,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,NORAD,HGNC:44311,ENSG00000260032,_NA_,"Our findings reveal that NORAD plays a critical role in endothelial cell proliferation, migration, and apoptosis, and its silencing induces ferroptosis.",Human,NORAD :-: Ferroptosis,Validated,2,_NA_,_NA_,39414920,_NA_,2025-06-26,FerrDb team,"RNA, long non-coding",suppressor
Ferroptosis,SF3B1,HGNC:10768,ENSG00000115524,_NA_,The splicing factor SF3B1 confers ferroptosis resistance and promotes lung adenocarcinoma progression via upregulation of SLC7A11.,Human,"SF3B1 :+: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,1,_NA_,O75533,39127833,_NA_,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,ELK4,HGNC:3326,ENSG00000158711,_NA_,"In conclusion, ELK4 enhances proliferation, invasion, and migration while inhibiting ferroptosis in SKCM cells by upregulating CHMP6 transcription.",Human,"ELK4 :+: CHMP6, CHMP6 :-: Ferroptosis",Validated,1,_NA_,P28324,39305302,_NA_,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,GPX4,HGNC:4556,ENSG00000167468,_NA_,GPX4 restricts ferroptosis of NKp46+ILC3s to control intestinal inflammation,Human,GPX4 :-: Ferroptosis,Validated,49,_NA_,P36969,39300068,_NA_,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,CISD2,HGNC:24212,ENSG00000145354,_NA_,These findings suggest that CISD2inhibition has tumor-suppressing effects on DLBCL by promoting ferroptotic cell death via the NRF2/SLC7A11/GPX4 pathway.,Human,CISD4 :-: Ferroptosis,Validated,6,_NA_,Q8N5K1,39521147,_NA_,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,C5AR1,HGNC:1338,ENSG00000197405,_NA_,Knockdown of intracellular C5aR1 increases lipid peroxidation and induces ferroptosis via suppression of GPX4 expression in GBM cells,Human,C5AR1 :-: Ferroptosis,Validated,1,_NA_,P21730,39368999,_NA_,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,PART1,HGNC:17263,ENSG00000152931,_NA_,"PART1 silencing reduced HCC cell proliferation, migration, and metastasis and promoted apoptosis and erastin-reduced ferroptosis.",Human,PART1 :-: Ferroptosis,Validated,1,_NA_,_NA_,39029955,_NA_,2025-06-26,FerrDb team,"RNA, long non-coding",suppressor
Ferroptosis,ADAR,HGNC:225,ENSG00000160710,_NA_,"Silencing ADAR1 inhibited the proliferation, invasion, and migration of CRC cells and induced ferroptosis by suppressing FAK/AKT activation, and the results of rescue assays were consistent with these mechanisms.",Human,"ADAR :+: (FAK/AKT), (FAK/AKT) :-: Ferroptosis",Validated,1,_NA_,P55265,39239920,ADAR1 in article,2025-06-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,TMSB4X,HGNC:11881,ENSG00000205542,_NA_,TMSB4X can inhibit ferroptosis in HCC cells.,Human,TMSB4X :-: Ferroptosis,Validated,3,_NA_,P62328,39556271,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,USP5,HGNC:12628,ENSG00000111667,_NA_,"Moreover, USP5 depletion induced ferroptosis in NSCLC cell lines.","Human, mice",USP5 :-: Ferroptosis,Validated,2,_NA_,P45974,39397222,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,ZFAS1,HGNC:33101,ENSG00000177410,_NA_,ZFAS1 accelerated HCC proliferation and inhibited ferroptosis by the regulation of the miR-150/AIFM2 axis.,Human,"ZFAS1 :+: (miR-150/AIFM2), (miR-150/AIFM2) :-: Ferroptosis",Validated,1,_NA_,_NA_,39296014,_NA_,2025-06-29,FerrDb team,"RNA, long non-coding",suppressor
Ferroptosis,IDH2,HGNC:5383,ENSG00000182054,_NA_,"Through both in vitro and in vivo experiments along with the erastin treatment, we discovered that increased expression of IDH2 confers resistance to ferroptosis in breast cancer cells.","Human, mice",IDH2 :-: Ferroptosis,Validated,3,_NA_,P48735,39690748,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,EMC2,HGNC:28963,ENSG00000104412,_NA_,EMC2 suppresses ferroptosis and contributes to the progression of NPC.,"Human, mice",EMC2 :-: Ferroptosis,Validated,1,_NA_,Q15006,39709720,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,NFE2L2,HGNC:7782,ENSG00000116044,_NA_,Nuclear factor erythroid 2-related factor 2 alleviates lung endothelial cells injury by inhibition of ferroptosis.,Human,NFE2L2 :-: Ferroptosis,Validated,81,_NA_,Q16236,39649645,Nuclear factor erythroid 2-related factor 2 in article,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,MEF2D,HGNC:6997,ENSG00000116604,_NA_,Transcription factor MEF2D regulates aberrant expression of ACSL3 and enhances sorafenib resistance by inhibiting ferroptosis in HCC.,"Mice, human","MEF2D :+: ACSL3, ACSL3 :-: Ferroptosis",Validated,1,_NA_,Q14814,39744125,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,ACSL3,HGNC:3570,ENSG00000123983,_NA_,ACSL3 enhances sorafenib resistance by inhibiting ferroptosis in HCC.,"Mice, human",ACSL3 :-: Ferroptosis,Validated,3,_NA_,O95573,39744125,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,ENO2,HGNC:3353,ENSG00000111674,_NA_,These results suggested that si-ENO2 induced ferroptosis in Caki-1 cells.,Human,ENO2 :-: Ferroptosis,Validated,1,_NA_,P09104,39091581,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,RBMS1,HGNC:9907,ENSG00000153250,_NA_,"Collectively, this study revealed that RBMS1 silence inhibited the malignant progression of GBM possibly through ferroptosis.",Human,RBMS1 :-: Ferroptosis,Validated,2,_NA_,P29558,39392522,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,TRIB3,HGNC:16228,ENSG00000101255,_NA_,TRIB3 inhibition by palbociclib promotes ferroptosis in prostate cancer cells.,"Human, mice","TRIB3 :+: (SOX2/SLC7A11), (SOX2/SLC7A11) :-: Ferroptosis",Validated,3,_NA_,Q96RU7,39362848,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,TRPA1,HGNC:497,ENSG00000104321,_NA_,TRPA1 inhibits endothelial cell ferroptosis through the Ca2+/CaMKII/Nrf2/GPX4 signaling pathway.,"Human, mice","TRPA1 :+: (Ca2+/CaMKII/Nrf2/GPX4), (Ca2+/CaMKII/Nrf2/GPX4) :-: Ferroptosis",Validated,1,_NA_,O75762,39386223,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,Hsa_circ_0072732,_NA_,_NA_,_NA_,Hsa_circ_0072732 enhances sunitinib resistance of renal cell carcinoma by inhibiting ferroptosis.,Human,Hsa_circ_0072732 :-: Ferroptosis,Validated,1,_NA_,_NA_,39580569,_NA_,2025-06-29,FerrDb team,"RNA, circ",suppressor
Ferroptosis,OIP5-AS1,HGNC:43563,ENSG00000247556,_NA_,LncRNA OIP5-AS1 inhibits ferroptosis of neural stem cells after SCI.,"Mice, rat",OIP5-AS1 :-: Ferroptosis,Validated,3,_NA_,_NA_,39309798,_NA_,2025-06-29,FerrDb team,"RNA, long non-coding",suppressor
Ferroptosis,METTL5,HGNC:25006,ENSG00000138382,_NA_,METTL5 impaired the ferroptosis of GC cells.,"Human, mice",METTL5 :-: Ferroptosis,Validated,1,_NA_,Q9NRN9,39261486,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,miR-9-3p,_NA_,_NA_,_NA_,Inhibition of miR-9-3p facilitates ferroptosis by activating SAT1/p53 pathway in lung adenocarcinoma.,"Human, mice","miR-9-3p :-: (SAT1/p53), (SAT1/p53) :+: Ferroptosis",Validated,1,_NA_,_NA_,39830759,_NA_,2025-06-29,FerrDb team,"RNA, micro",suppressor
Ferroptosis,miR-509-3p,_NA_,_NA_,_NA_,"miR-509-3p exerts a protective effect in DR by targeting SLC25A13, reducing oxidative stress, apoptosis, and ferroptosis in retinal endothelial cells.","Human, mice",miR-509-3p :-: Ferroptosis,Validated,1,_NA_,_NA_,39508857,_NA_,2025-06-29,FerrDb team,"RNA, micro",suppressor
Ferroptosis,BRD4,HGNC:13575,ENSG00000141867,_NA_,Bromodomain-containing protein 4 knockdown promotes neuronal ferroptosis in a mouse model of subarachnoid hemorrhage.,Mice,BRD4 :-: Ferroptosis,Validated,6,_NA_,O60885,39104173,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,PRKAA2,HGNC:9377,ENSG00000162409,_NA_,PRKAA2 Promotes Tumor Growth and Inhibits Ferroptosis through SLC7A11/GSH/GPX4 Pathway in Non-Small Cell Lung Cancer.,Mice,"PRKAA2 :+: (SLC7A11/GSH/GPX4), (SLC7A11/GSH/GPX4) :-: Ferroptosis",Validated,7,_NA_,P54646,39722125,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,LOXL3,HGNC:13869,ENSG00000115318,_NA_,"In addition, LOXL3 deletion resulted in the activation of ferroptosis in GC cells, and ferrostatin-1 (Fer-1), the specific ferroptosis inhibitor, compensated the suppressive role of LOXL3 down-regulation in the proliferation, metastasis, and angiogenesis of GC cells in vitro.",Human,LOXL3 :-: Ferroptosis,Validated,1,_NA_,P58215,39192165,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,KLF1,HGNC:6345,ENSG00000105610,_NA_,KLF1 Inhibited Ferroptosis and Was Downregulated During Renal IRI Process.,"Human, mice",KLF1 :-: Ferroptosis,Validated,1,_NA_,Q13351,39590298,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,DDX11-AS1,HGNC:44176,ENSG00000245614,_NA_,Long noncoding RNA DDX11-AS1 represses sorafenib-induced ferroptosis in hepatocellular carcinoma cells via Nrf2-Keap1 pathway.,Human,"DDX11-AS1 :+: (Nrf2/Keap1), (Nrf2/Keap1) :-: Ferroptosis",Validated,1,_NA_,_NA_,39390130,_NA_,2025-06-29,FerrDb team,"RNA, long non-coding",suppressor
Ferroptosis,ZC3H13,HGNC:20368,ENSG00000123200,_NA_,"Overexpression of ZC3H13 Inhibits Cell Death, Oxidative Stress and Ferroptosis.","Human, mice",ZC3H13 :-: Ferroptosis,Validated,2,_NA_,Q5T200,39107569,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,HDAC10,HGNC:18128,ENSG00000100429,_NA_,HDAC10 inhibits non-small-cell lung cancer cell ferroptosis through the microRNA-223-5p-SLC7A11 axis.,Human,"HDAC10 :+: (microRNA-223-5p/SLC7A11), (microRNA-223-5p/SLC7A11) :-: Ferroptosis",Validated,1,_NA_,Q969S8,39403124,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,NEDD4,HGNC:7727,ENSG00000069869,_NA_,Further analysis revealed that NEDD4 knockdown promoted ferroptosis in ESCs by increasing the expression of prostaglandin-endoperoxide synthase 2 (PTGS2).,Human,"NEDD4 :-: PTGS2, PTGS2 :+: Ferroptosis",Validated,2,_NA_,P46934,39501947,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,METTL3,HGNC:17563,ENSG00000165819,_NA_,METTL3-mediated m6A modification promotes chemoresistance of intrahepatic cholangiocarcinoma by up-regulating NRF2 to inhibit ferroptosis in cisplatin-resistant cells.,Human,"METTL3 :+: NRF2, NRF2 :-: Ferroptosis",Validated,9,_NA_,Q86U44,39482926,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,NUAK2,HGNC:29558,ENSG00000163545,_NA_,NUAK2 depletion triggers ferroptosis in A549 cells.,"Human, mice",NUAK2 :-: Ferroptosis,Validated,1,_NA_,Q9H093,39068449,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,ACSS2,HGNC:15814,ENSG00000131069,_NA_,"Mechanistically, we show that ACSS2 regulates BCBM cell survival by suppressing ferroptosis via regulation of E2F1-mediated expression of anti-ferroptotic proteins SLC7A11 and GPX4.","Human, mice","ACSS2 :+: E2F1, E2F1 :-: Ferroptosis",Validated,1,_NA_,Q9NR19,39484430,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,circDUSP22,_NA_,_NA_,_NA_,Cellular experiments demonstrated that interference with circDUSP22 expression in DU145 and PC-3 cells led to increased ferroptosis and decreased SLC7A11 expression.,Human,circDUSP22 :-: Ferroptosis,Validated,1,_NA_,_NA_,38994627,_NA_,2025-06-29,FerrDb team,"RNA, circ",suppressor
Ferroptosis,SELENOI,HGNC:29361,ENSG00000138018,_NA_,These results suggested that SELENOI knockdown promoted ferroptosis in OV cells via upregulating unsaturated fatty acids synthesis and ACSL4.,Human,"SELENOI :+: ACSL4, ACSL4 :-: Ferroptosis",Validated,2,_NA_,Q9C0D9,39669976,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,PHGDH,HGNC:8923,ENSG00000092621,_NA_,"The circSIRT5/SYVN1/PHGDH ternary complex facilitates the ubiquitination and degradation of PHGDH, thereby promoting the schematic representation of ferroptosis in bladder cancer cells",Human,PHGDH :-: Ferroptosis,Deduced,2,_NA_,O43175,39223162,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,USP22,HGNC:12621,ENSG00000124422,_NA_,"Taken together, these results suggested that inhibition of USP22 enhances ferroptosis sensitivity by downregulating SCD, thereby contributing to the reduction of melanoma metastasis",Human,"USP22 :+: SCD, SCD :-: Ferroptosis",Validated,3,_NA_,Q9UPT9,39135915,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,CD44,HGNC:1681,ENSG00000026508,_NA_,"Moreover, flow cytometry and electron micrographs implied that CD44V transcript knockdown led to higher lipid peroxidation and more serious mitochondrial damage, respectively, suggesting that ferroptosis was enhanced by CD44V transcript knockdown.",Human,CD44 :-: Ferroptosis,Validated,3,_NA_,P16070,39128424,variant isoforms of CD44 (CD44v) in article,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,FAM83A,HGNC:28210,ENSG00000147689,_NA_,"Taken together, FAM83A could promote LUSC cell growth by inhibiting ferroptosis via activating the Wnt/β-catenin signaling pathway.",Human,"FAM83A :+: Wnt/β-catenin, Wnt/β-catenin :-: Ferroptosis",Validated,1,_NA_,Q86UY5,39033191,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,SLC13A3,HGNC:14430,ENSG00000158296,_NA_,SLC13A3 knockdown induces autophagic ferroptosis.,"Human, mice",SLC13A3 :-: Ferroptosis,Validated,2,_NA_,Q8WWT9,39215042,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,COX4I1,HGNC:2265,ENSG00000131143,_NA_,"Mechanistically, loss of COX4I1 induced mitochondrial stress and ferroptosis, disrupting mitochondrial ultrastructure and oxidative phosphorylation.",Human,COX4I1 :-: Ferroptosis,Validated,1,_NA_,P13073,39716856,_NA_,2025-06-29,FerrDb team,gene with protein product,suppressor
Ferroptosis,circ_0008927,_NA_,_NA_,_NA_,"Mechanistically, circ_0008927 can interact with miR-608 through a competitive endogenous RNA mechanism, upregulating prominin2 (PROM2) and inhibiting ferroptosis in EM, thereby exacerbating the progression of EM.",Human,"circ_0008927 :+: PROM2, PROM2 :-: Ferroptosis",Validated,1,_NA_,_NA_,39715608,_NA_,2025-06-29,FerrDb team,"RNA, circ",suppressor
Ferroptosis,IMP2,_NA_,_NA_,_NA_,"Moreover, IMP2 upregulated SLC7A11 levels and suppressed cisplatin-induced ferroptosis.",Human,"IMP2 :+: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,1,_NA_,_NA_,39578867,_NA_,2025-06-29,FerrDb team,"RNA, circ",suppressor
ADCD,UCA1,HGNC:37126,ENSG00000214049,_NA_,LncRNA UCA1 attenuates autophagy-dependent cell death through blocking autophagic flux under arsenic stress.,Human,UCA1 :-: ADCD,Validated,1,_NA_,_NA_,29248574,_NA_,2025-06-14,FerrDb team,"RNA, long non-coding",suppressor
ADCD,EHMT2,HGNC:14129,ENSG00000204371,_NA_,"This study has shown that inhibition of EHMT2 by BIX or siRNA induces ROS-mediated autophagic cell death, not only in cell lines but also in primary cells from colon and breast cancer patients.",Human,EHMT2 :-: ADCD,Validated,1,_NA_,Q96KQ7,24322755,_NA_,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,IRS1,HGNC:6125,ENSG00000169047,_NA_,Insulin receptor substrate-1 prevents autophagy-dependent cell death caused by oxidative stress in mouse NIH/3T3 cells.,"Human, mice",IRS1 :-: ADCD,Validated,1,_NA_,P35568,22788551,Insulin receptor substrate-1 in article.,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,PRNP,HGNC:9449,ENSG00000171867,_NA_,Silencing of cellular prion protein (PrPC) expression by DNA-antisense oligonucleotides induces autophagy-dependent cell death in glioma cells.,"Human, mice",PRNP :-: ADCD,Validated,1,_NA_,P04156,21478678,PrPC in article; PrPC encoded by PRNP.,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,BCL2,HGNC:990,ENSG00000171791,Phosphorylation,Phosphorylation of Bcl-2 by JNK confers gemcitabine resistance in lung cancer cells by reducing autophagy-mediated cell death.,Human,BCL2 :-: ADCD,Validated,1,_NA_,P10415,37219008,Bcl-2 in article,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,CASP10,HGNC:1500,ENSG00000003400,_NA_,Caspase-10 inhibition of autophagic cell death in myeloma.,Human,CASP10 :-: ADCD,Validated,1,_NA_,Q92851,23541952,caspase-10 in article,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,MicroRNA-129-1-3p,_NA_,_NA_,_NA_,"Together, these in vitro- and in vivo-based experiments suggest that miR-129-1-3p protects granulosa cells from oxidative stress-induced autophagic cell death by downregulating the MCU-mediated mitochondrial autophagy.",Chicken,"miR-129-1-3p :-: MCU, MCU :+: ADCD",Validated,1,_NA_,_NA_,37595500,_NA_,2025-06-14,FerrDb team,"RNA,micro",suppressor
ADCD,ACLY,HGNC:115,ENSG00000131473,_NA_,NOB induced autophagy-dependent GC cell death by decreasing ACLY expression.,"Human, mice",ACLY :-: ADCD,Deduced,1,_NA_,P53396,38547624,_NA_,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,SREBP1,HGNC:11289,ENSG00000072310,_NA_,"In the PDX model, NOB suppressed tumor growth, causing SREBP1 nuclear translocation inhibition, PI3K/Akt/mTOR inactivation, and autophagy-dependent cell death.","Human, mice","SREBP1 :+: ACLY,ACLY :-: ADCD",Deduced,1,_NA_,P36956,38547624,_NA_,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,SCD,HGNC:10571,ENSG00000099194,_NA_,Genetic or pharmacological inhibition of Scd1 leads to autophagy-dependent cell death.,Mice,SCD :-: ADCD,Validated,2,_NA_,O00767,38492843,Scd1 in article,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,SCD,HGNC:10571,ENSG00000099194,_NA_,"Taken together, our results demonstrate that in vitro inhibition of SCD1 in adipocytes leads to autophagy-dependent cell death, and in vivo depletion leads to loss of bone marrow adipocytes.","Human, mice",SCD :-: ADCD,Validated,2,_NA_,O00767,37961537,SCD1 in article,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,MTOR,HGNC:3942,ENSG00000198793,_NA_,This study shows that piperine induces autophagy-dependent cell death in CRC cells by increasing ROS production and inhibiting Akt/mTOR signaling.,"Human, mice",MTOR :-: ADCD,Deduced,1,_NA_,P42345,38968770,mTOR in article,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,AKT1,HGNC:391,ENSG00000142208,_NA_,This study shows that piperine induces autophagy-dependent cell death in CRC cells by increasing ROS production and inhibiting Akt/mTOR signaling.,"Human, mice",AKT1 :-: ADCD,Deduced,1,_NA_,P31749,38968770,Akt in article,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,BRCA2,HGNC:1101,ENSG00000139618,_NA_,"We found that BRCA2 deficiency increased autophagic flux, which was further enhanced by BET inhibition in Brca2-deficient pancreatic cancer cells, resulting in autophagy-dependent cell death.","Human, mice",BRCA2 :-: ADCD,Validated,1,_NA_,P51587,37735513,_NA_,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,TGM2,HGNC:11778,ENSG00000198959,_NA_,GK921 inhibited TGM2 activity and induced autophagy-dependent cell death in BC cell lines.,Human,TGM2 :-: ADCD,Validated,1,_NA_,P21980,40216264,_NA_,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,BPA1,_NA_,_NA_,_NA_,"Conversely, higher levels of RipD degrade both BPA1 and ACD11, resulting in autophagy-dependent cell death.",N. benthamiana,BPA1 :-: ADCD,Validated,1,_NA_,_NA_,39998214,_NA_,2025-06-14,FerrDb team,gene with protein product,suppressor
ADCD,ACD11,_NA_,_NA_,_NA_,"Conversely, higher levels of RipD degrade both BPA1 and ACD11, resulting in autophagy-dependent cell death.",N. benthamiana,ACD11 :-: ADCD,Validated,1,_NA_,_NA_,39998214,_NA_,2025-06-14,FerrDb team,gene with protein product,suppressor
Autosis,SQSTM1,HGNC:11280,ENSG00000161011,_NA_,"SSHE also decreased SQSTM1/p62 protein levels, one of the specific substrates degraded through the autophagy-lysosomal pathway, in Panc-1 cells (Fig 3A and 3B). SSHE induces autotic cell death rather than apoptosis or necroptosis in Panc-1 cells.",Human,SQSTM1 :-: Autosis,Deduced,1,_NA_,Q13501,25961833,_NA_,2022-03-16,FerrDb team,gene with protein product,suppressor
Autosis,MTOR,HGNC:3942,ENSG00000198793,_NA_,"SSHE activated AMPK, a positive regulator of autophagy, and inhibited mTOR, a negative autophagic regulator (Fig 3C and 3D). SSHE induces autotic cell death rather than apoptosis or necroptosis in Panc-1 cells.",Human,MTOR :-: Autosis,Deduced,1,_NA_,P42345,25961833,mTOR in article,2022-03-16,FerrDb team,gene with protein product,suppressor
Autosis,EGFR,HGNC:3236,ENSG00000146648,_NA_,The results suggest that activation of EGFR plays a major role in suppressing hypoxia-induced autophagy and cell death. Hypoxia-induced autophagic cell death is due to autosis.,Human,EGFR :-: Autosis,Validated,1,_NA_,P00533,27166522,_NA_,2022-03-16,FerrDb team,gene with protein product,suppressor
Autosis,IGF1,HGNC:5464,ENSG00000017427,_NA_,Insulin-like growth factor-1 reduces cardiac autosis through decreasing AMPK/FOXO1 signaling and Na+/K+-ATPase-Beclin-1 interaction.,Rat,IGF1 :-: Autosis,Deduced,1,_NA_,P05019,39050160,IGF-1-treated rats.,2025-06-07,FerrDb team,gene with protein product,suppressor
Autosis,SKP1,HGNC:10899,ENSG00000113558,_NA_,"These results indicate that tumor cell autosis induced by CAR-T10%MYXV may be triggered, at least in part, by MYXV-M-T5-mediated disruption of SKP-1 to upregulate VSP34 expression/functions.","Human, mice",SKP1 :-: Autosis,Validated,1,_NA_,P63208,36027915,SKP-1 in article,2025-06-07,FerrDb team,gene with protein product,suppressor
Autosis,SGK1,HGNC:10810,ENSG00000118515,_NA_,"Pharmacological inhibition of SGK1 induced autosis, a specific type of cell death caused by overactivation of autophagy.",Mice,SGK1 :-: Autosis,Validated,1,_NA_,O00141,39427745,_NA_,2025-06-07,FerrDb team,gene with protein product,suppressor
Autosis,MMS19,HGNC:13824,ENSG00000155229,_NA_,MMS19 knockdown causes apoptosis and autosis.,"Human, rat",MMS19 :-: Autosis,Validated,1,_NA_,Q96T76,39823666,_NA_,2025-06-07,FerrDb team,gene with protein product,suppressor
Alkaliptosis,RAC1,HGNC:9801,ENSG00000136238,_NA_,"Consequently, targeting macropinocytosis through pharmacological approaches (e.g. using EIPA or EHoP-016) or genetic interventions (e.g. RAC1 knockdown) effectively enhances JTC801-induced alkaliptosis in human PDAC cells.",Human,RAC1 :-: Alkaliptosis,Deduced,1,_NA_,P63000,39008332,_NA_,2025-06-08,FerrDb team,gene with protein product,suppressor
Alkaliptosis,STAT3,HGNC:11364,ENSG00000168610,_NA_,"Consequently, the pharmacological or genetic inhibition of STAT3 restores the sensitivity of ATP6V0D1-deficient cells to alkaliptosis in vitro or in suitable mouse models.","Human, mice",STAT3 :-: Alkaliptosis,Validated,1,_NA_,P40763,36640329,_NA_,2025-06-08,FerrDb team,gene with protein product,suppressor
Alkaliptosis,ITCH,HGNC:13890,ENSG00000078747,_NA_,ITCH inhibits alkaliptosis in human pancreatic cancer cells through YAP1-dependent SLC16A1 activation.,Human,ITCH :-: Alkaliptosis,Validated,1,_NA_,Q96J02,39179170,_NA_,2025-06-08,FerrDb team,gene with protein product,suppressor
Alkaliptosis,SLC16A1,HGNC:10922,ENSG00000155380,_NA_,YAP1 inhibits alkaliptosis by inducing SLC16A1 expression.,Human,SLC16A1 :-: Alkaliptosis,Deduced,1,_NA_,P53985,39179170,_NA_,2025-06-08,FerrDb team,gene with protein product,suppressor
Alkaliptosis,YAP1,HGNC:16262,ENSG00000137693,_NA_,YAP1 inhibits alkaliptosis by inducing SLC16A1 expression.,Human,"YAP1 :+: SLC16A1, SLC16A1 :-: Alkaliptosis",Validated,1,_NA_,P46937,39179170,_NA_,2025-06-08,FerrDb team,gene with protein product,suppressor
